period,k,kq,vol,vol_dc,p_exp,p_min,count,count_itm
365,0.5099,0.0535,0.043,10,0.0074,0.0213,28938,1547
365,0.5225,0.0579,0.043,10,0.0081,0.0232,28938,1676
365,0.5374,0.0628,0.043,10,0.009,0.0256,28938,1816
365,0.5524,0.068,0.043,10,0.0099,0.0282,28938,1967
365,0.5714,0.0741,0.043,10,0.0113,0.0318,28938,2126
365,0.5877,0.0797,0.043,10,0.0125,0.0351,28938,2307
365,0.6053,0.0864,0.043,10,0.014,0.0389,28938,2498
365,0.6236,0.0935,0.043,10,0.0156,0.0432,28938,2705
365,0.6389,0.1013,0.043,10,0.0171,0.047,28938,2931
365,0.6571,0.1097,0.043,10,0.0191,0.0519,28938,3175
365,0.6772,0.1188,0.043,10,0.0214,0.0578,28938,3439
365,0.6957,0.1287,0.043,10,0.0236,0.0637,28938,3722
365,0.7144,0.1395,0.043,10,0.0261,0.0701,28938,4033
365,0.7385,0.151,0.043,10,0.0296,0.0792,28938,4369
365,0.757,0.1636,0.043,10,0.0326,0.0867,28938,4731
365,0.7784,0.1771,0.043,10,0.0362,0.0961,28938,5125
365,0.8017,0.1918,0.043,10,0.0405,0.1072,28938,5551
365,0.8261,0.2079,0.043,10,0.0454,0.1198,28938,6012
365,0.8506,0.225,0.043,10,0.0507,0.1337,28938,6512
365,0.8782,0.2437,0.043,10,0.0571,0.1508,28938,7053
365,0.905,0.264,0.043,10,0.0639,0.1691,28938,7640
365,0.9338,0.286,0.043,10,0.0718,0.1906,28938,8271
365,0.9658,0.3097,0.043,10,0.0814,0.2169,28938,8962
365,0.9968,0.3354,0.043,10,0.0914,0.2445,28938,9707
365,1.0,0.3465,0.043,10,0.0924,0.2474,28938,9745
730,0.5044,0.0138,0.0101,1,0.0021,0.0054,28947,397
730,0.5147,0.015,0.0101,1,0.0022,0.0059,28947,431
730,0.5247,0.0162,0.0101,1,0.0024,0.0063,28947,467
730,0.5387,0.0175,0.0101,1,0.0026,0.0069,28947,507
730,0.5477,0.019,0.0101,1,0.0028,0.0074,28947,548
730,0.5607,0.0205,0.0101,1,0.003,0.008,28947,594
730,0.5757,0.0223,0.0101,1,0.0033,0.0089,28947,642
730,0.59,0.0241,0.0101,1,0.0037,0.0098,28947,697
730,0.6015,0.0261,0.0101,1,0.004,0.0105,28947,755
730,0.6134,0.0283,0.0101,1,0.0043,0.0114,28947,816
730,0.6226,0.0306,0.0101,1,0.0045,0.0122,28947,886
730,0.6389,0.0332,0.0101,1,0.0051,0.0136,28947,958
730,0.6509,0.0359,0.0101,1,0.0055,0.0148,28947,1038
730,0.6625,0.0389,0.0101,1,0.0059,0.016,28947,1125
730,0.6736,0.0421,0.0101,1,0.0064,0.0173,28947,1219
730,0.6817,0.0456,0.0101,1,0.0067,0.0183,28947,1320
730,0.693,0.0495,0.0101,1,0.0072,0.0198,28947,1429
730,0.7031,0.0535,0.0101,1,0.0078,0.0213,28947,1548
730,0.7145,0.0579,0.0101,1,0.0084,0.0231,28947,1677
730,0.7276,0.0627,0.0101,1,0.0092,0.0254,28947,1816
730,0.7367,0.068,0.0101,1,0.0098,0.0271,28947,1967
730,0.7487,0.0736,0.0101,1,0.0106,0.0295,28947,2131
730,0.7593,0.0798,0.0101,1,0.0114,0.0318,28947,2307
730,0.7691,0.0864,0.0101,1,0.0123,0.034,28947,2498
730,0.7797,0.0936,0.0101,1,0.0132,0.0365,28947,2706
730,0.7907,0.1013,0.0101,1,0.0143,0.0394,28947,2931
730,0.8016,0.1098,0.0101,1,0.0154,0.0424,28947,3174
730,0.812,0.1188,0.0101,1,0.0166,0.0455,28947,3440
730,0.8257,0.1287,0.0101,1,0.0183,0.0498,28947,3724
730,0.8374,0.1394,0.0101,1,0.0199,0.0537,28947,4035
730,0.8494,0.151,0.0101,1,0.0216,0.0581,28947,4370
730,0.8606,0.1636,0.0101,1,0.0234,0.0624,28947,4732
730,0.8728,0.1771,0.0101,1,0.0254,0.0675,28947,5127
730,0.8873,0.1919,0.0101,1,0.0281,0.0741,28947,5552
730,0.9013,0.2079,0.0101,1,0.0309,0.081,28947,6013
730,0.918,0.2251,0.0101,1,0.0345,0.09,28947,6513
730,0.9354,0.2438,0.0101,1,0.0386,0.1004,28947,7056
730,0.9528,0.264,0.0101,1,0.043,0.1121,28947,7642
730,0.9705,0.2859,0.0101,1,0.0479,0.1254,28947,8277
730,0.9874,0.3097,0.0101,1,0.0529,0.1395,28947,8965
730,1.0,0.328,0.0101,1,0.0569,0.1511,28947,9403
730,0.502,0.0117,0.0125,2,0.0011,0.0046,28948,340
730,0.5189,0.0127,0.0125,2,0.0013,0.0055,28948,368
730,0.5285,0.0138,0.0125,2,0.0014,0.006,28948,397
730,0.5347,0.015,0.0125,2,0.0015,0.0064,28948,431
730,0.5416,0.0162,0.0125,2,0.0016,0.0068,28948,467
730,0.5493,0.0175,0.0125,2,0.0017,0.0073,28948,506
730,0.5567,0.019,0.0125,2,0.0019,0.0079,28948,549
730,0.5661,0.0206,0.0125,2,0.0021,0.0086,28948,593
730,0.5748,0.0222,0.0125,2,0.0023,0.0093,28948,644
730,0.5846,0.0241,0.0125,2,0.0025,0.0102,28948,697
730,0.5931,0.0261,0.0125,2,0.0027,0.011,28948,754
730,0.6027,0.0283,0.0125,2,0.003,0.0119,28948,817
730,0.6169,0.0306,0.0125,2,0.0034,0.0135,28948,885
730,0.6288,0.0331,0.0125,2,0.0037,0.0148,28948,959
730,0.6382,0.0359,0.0125,2,0.0041,0.016,28948,1039
730,0.6474,0.0389,0.0125,2,0.0044,0.0172,28948,1125
730,0.6585,0.0421,0.0125,2,0.0049,0.0188,28948,1218
730,0.668,0.0456,0.0125,2,0.0053,0.0202,28948,1320
730,0.6809,0.0494,0.0125,2,0.0059,0.0222,28948,1430
730,0.6929,0.0535,0.0125,2,0.0065,0.0242,28948,1548
730,0.7052,0.0579,0.0125,2,0.0072,0.0264,28948,1677
730,0.7174,0.0628,0.0125,2,0.0079,0.0288,28948,1815
730,0.7309,0.068,0.0125,2,0.0088,0.0316,28948,1966
730,0.7429,0.0737,0.0125,2,0.0097,0.0342,28948,2130
730,0.7548,0.0798,0.0125,2,0.0106,0.037,28948,2307
730,0.7674,0.0864,0.0125,2,0.0116,0.0402,28948,2498
730,0.7823,0.0935,0.0125,2,0.013,0.0443,28948,2707
730,0.7962,0.1013,0.0125,2,0.0143,0.0485,28948,2932
730,0.8125,0.1099,0.0125,2,0.016,0.0537,28948,3175
730,0.8254,0.1188,0.0125,2,0.0175,0.0581,28948,3440
730,0.8379,0.1287,0.0125,2,0.019,0.0628,28948,3726
730,0.8515,0.1394,0.0125,2,0.0209,0.0682,28948,4035
730,0.8636,0.151,0.0125,2,0.0226,0.0734,28948,4370
730,0.8785,0.1635,0.0125,2,0.025,0.0803,28948,4734
730,0.8924,0.1771,0.0125,2,0.0273,0.0873,28948,5126
730,0.9069,0.1918,0.0125,2,0.03,0.0953,28948,5553
730,0.921,0.2078,0.0125,2,0.0328,0.1038,28948,6014
730,0.939,0.225,0.0125,2,0.0367,0.1155,28948,6514
730,0.956,0.2438,0.0125,2,0.0407,0.1277,28948,7055
730,0.9766,0.264,0.0125,2,0.0459,0.1441,28948,7642
730,0.9936,0.2859,0.0125,2,0.0506,0.1592,28948,8277
730,1.0,0.2935,0.0125,2,0.0525,0.1652,28948,8440
730,0.5042,0.0175,0.0141,3,0.0021,0.0067,28947,506
730,0.5136,0.019,0.0141,3,0.0023,0.0073,28947,549
730,0.5238,0.0206,0.0141,3,0.0025,0.0079,28947,593
730,0.5341,0.0223,0.0141,3,0.0027,0.0086,28947,643
730,0.547,0.0241,0.0141,3,0.003,0.0096,28947,696
730,0.5607,0.0261,0.0141,3,0.0034,0.0106,28947,755
730,0.5719,0.0283,0.0141,3,0.0037,0.0116,28947,818
730,0.5815,0.0306,0.0141,3,0.004,0.0125,28947,886
730,0.5942,0.0331,0.0141,3,0.0044,0.0137,28947,959
730,0.6053,0.0359,0.0141,3,0.0047,0.0149,28947,1039
730,0.6191,0.0389,0.0141,3,0.0053,0.0165,28947,1125
730,0.6328,0.0421,0.0141,3,0.0058,0.0182,28947,1219
730,0.6445,0.0456,0.0141,3,0.0063,0.0198,28947,1320
730,0.6569,0.0494,0.0141,3,0.0069,0.0217,28947,1429
730,0.6694,0.0535,0.0141,3,0.0076,0.0237,28947,1547
730,0.6825,0.058,0.0141,3,0.0083,0.0259,28947,1676
730,0.6943,0.0627,0.0141,3,0.009,0.0281,28947,1816
730,0.7089,0.068,0.0141,3,0.0099,0.031,28947,1966
730,0.7233,0.0737,0.0141,3,0.011,0.0341,28947,2130
730,0.7377,0.0798,0.0141,3,0.0121,0.0374,28947,2307
730,0.7521,0.0863,0.0141,3,0.0133,0.041,28947,2499
730,0.7679,0.0936,0.0141,3,0.0147,0.0453,28947,2706
730,0.781,0.1013,0.0141,3,0.016,0.0491,28947,2931
730,0.7963,0.1098,0.0141,3,0.0176,0.054,28947,3175
730,0.8092,0.1188,0.0141,3,0.0191,0.0584,28947,3440
730,0.8255,0.1287,0.0141,3,0.0211,0.0645,28947,3724
730,0.8386,0.1394,0.0141,3,0.0228,0.0698,28947,4033
730,0.8552,0.151,0.0141,3,0.0252,0.0772,28947,4370
730,0.8711,0.1636,0.0141,3,0.0277,0.0848,28947,4733
730,0.8889,0.1772,0.0141,3,0.0308,0.0942,28947,5119
730,0.9069,0.1918,0.0141,3,0.0341,0.1046,28947,5553
730,0.9214,0.2078,0.0141,3,0.037,0.1137,28947,6013
730,0.9397,0.225,0.0141,3,0.041,0.1262,28947,6514
730,0.9572,0.2438,0.0141,3,0.0451,0.1394,28947,7055
730,0.9763,0.264,0.0141,3,0.0499,0.1551,28947,7642
730,0.9969,0.2859,0.0141,3,0.0556,0.1737,28947,8277
730,1.0,0.2901,0.0141,3,0.0565,0.1767,28947,8329
730,0.5063,0.0206,0.0157,4,0.0024,0.0089,28948,593
730,0.5155,0.0222,0.0157,4,0.0025,0.0095,28948,644
730,0.5297,0.0241,0.0157,4,0.0029,0.0105,28948,697
730,0.544,0.0261,0.0157,4,0.0032,0.0116,28948,755
730,0.5569,0.0283,0.0157,4,0.0036,0.0127,28948,818
730,0.566,0.0306,0.0157,4,0.0038,0.0136,28948,886
730,0.578,0.0332,0.0157,4,0.0042,0.0148,28948,957
730,0.5926,0.0359,0.0157,4,0.0047,0.0164,28948,1038
730,0.6046,0.0389,0.0157,4,0.0052,0.0178,28948,1124
730,0.6151,0.0421,0.0157,4,0.0056,0.0192,28948,1219
730,0.6285,0.0456,0.0157,4,0.0062,0.0211,28948,1319
730,0.6455,0.0494,0.0157,4,0.007,0.0236,28948,1430
730,0.6608,0.0535,0.0157,4,0.0078,0.0261,28948,1548
730,0.6758,0.058,0.0157,4,0.0086,0.0288,28948,1676
730,0.6905,0.0628,0.0157,4,0.0095,0.0317,28948,1813
730,0.7078,0.0679,0.0157,4,0.0106,0.0354,28948,1967
730,0.7193,0.0736,0.0157,4,0.0115,0.038,28948,2131
730,0.7343,0.0797,0.0157,4,0.0126,0.0417,28948,2308
730,0.7484,0.0864,0.0157,4,0.0138,0.0455,28948,2500
730,0.7622,0.0935,0.0157,4,0.015,0.0494,28948,2707
730,0.7767,0.1013,0.0157,4,0.0164,0.0538,28948,2931
730,0.7902,0.1097,0.0157,4,0.0178,0.0583,28948,3176
730,0.8022,0.1188,0.0157,4,0.0192,0.0625,28948,3440
730,0.8187,0.1287,0.0157,4,0.0213,0.0687,28948,3725
730,0.8329,0.1394,0.0157,4,0.0232,0.0745,28948,4034
730,0.8506,0.151,0.0157,4,0.0257,0.0824,28948,4370
730,0.8663,0.1636,0.0157,4,0.0282,0.09,28948,4732
730,0.8829,0.1771,0.0157,4,0.031,0.0989,28948,5127
730,0.8995,0.1918,0.0157,4,0.0341,0.1084,28948,5553
730,0.9172,0.2078,0.0157,4,0.0376,0.1196,28948,6014
730,0.9355,0.2251,0.0157,4,0.0416,0.1321,28948,6513
730,0.9549,0.2437,0.0157,4,0.0461,0.1466,28948,7056
730,0.9736,0.264,0.0157,4,0.0509,0.162,28948,7641
730,0.9929,0.2859,0.0157,4,0.0562,0.1793,28948,8277
730,1.0,0.2949,0.0157,4,0.0582,0.186,28948,8477
730,0.505,0.0223,0.0172,5,0.003,0.0111,28947,643
730,0.5117,0.0241,0.0172,5,0.0031,0.0117,28947,697
730,0.5194,0.0261,0.0172,5,0.0033,0.0123,28947,755
730,0.5288,0.0283,0.0172,5,0.0036,0.0132,28947,818
730,0.5398,0.0306,0.0172,5,0.0039,0.0143,28947,885
730,0.5501,0.0331,0.0172,5,0.0042,0.0154,28947,959
730,0.559,0.0359,0.0172,5,0.0045,0.0164,28947,1039
730,0.5719,0.0389,0.0172,5,0.005,0.018,28947,1125
730,0.5825,0.0421,0.0172,5,0.0054,0.0194,28947,1218
730,0.5952,0.0456,0.0172,5,0.006,0.0211,28947,1320
730,0.6092,0.0494,0.0172,5,0.0067,0.0233,28947,1430
730,0.6251,0.0535,0.0172,5,0.0075,0.0259,28947,1548
730,0.6382,0.0579,0.0172,5,0.0082,0.0282,28947,1677
730,0.6518,0.0627,0.0172,5,0.009,0.0309,28947,1816
730,0.6642,0.068,0.0172,5,0.0098,0.0334,28947,1966
730,0.6794,0.0736,0.0172,5,0.0109,0.0368,28947,2131
730,0.6946,0.0797,0.0172,5,0.0121,0.0404,28947,2308
730,0.7087,0.0863,0.0172,5,0.0132,0.0441,28947,2499
730,0.7256,0.0935,0.0172,5,0.0148,0.0489,28947,2707
730,0.7397,0.1013,0.0172,5,0.0162,0.0532,28947,2932
730,0.7572,0.1097,0.0172,5,0.018,0.059,28947,3176
730,0.7728,0.1188,0.0172,5,0.0198,0.0645,28947,3440
730,0.7884,0.1287,0.0172,5,0.0217,0.0705,28947,3725
730,0.8076,0.1394,0.0172,5,0.0243,0.0785,28947,4035
730,0.8242,0.151,0.0172,5,0.0267,0.0861,28947,4370
730,0.8427,0.1635,0.0172,5,0.0296,0.0951,28947,4734
730,0.86,0.1772,0.0172,5,0.0325,0.1042,28947,5126
730,0.8766,0.1918,0.0172,5,0.0356,0.1136,28947,5553
730,0.8951,0.2078,0.0172,5,0.0393,0.1249,28947,6012
730,0.9146,0.225,0.0172,5,0.0435,0.1378,28947,6514
730,0.9348,0.2438,0.0172,5,0.0482,0.1522,28947,7055
730,0.9535,0.264,0.0172,5,0.053,0.1668,28947,7641
730,0.9751,0.2859,0.0172,5,0.0589,0.1849,28947,8277
730,0.9964,0.3097,0.0172,5,0.0653,0.2044,28947,8964
730,1.0,0.3149,0.0172,5,0.0664,0.2078,28947,9024
730,0.5089,0.0261,0.0189,6,0.0029,0.0121,28948,754
730,0.5206,0.0283,0.0189,6,0.0032,0.0133,28948,817
730,0.5314,0.0306,0.0189,6,0.0035,0.0145,28948,886
730,0.5442,0.0331,0.0189,6,0.0039,0.0159,28948,959
730,0.5552,0.0359,0.0189,6,0.0043,0.0173,28948,1039
730,0.5638,0.0389,0.0189,6,0.0046,0.0185,28948,1125
730,0.5725,0.0421,0.0189,6,0.005,0.0197,28948,1217
730,0.5874,0.0456,0.0189,6,0.0056,0.0219,28948,1320
730,0.6021,0.0494,0.0189,6,0.0063,0.0243,28948,1430
730,0.6127,0.0535,0.0189,6,0.0069,0.0262,28948,1548
730,0.6255,0.0579,0.0189,6,0.0076,0.0287,28948,1677
730,0.6394,0.0628,0.0189,6,0.0084,0.0315,28948,1815
730,0.6524,0.068,0.0189,6,0.0093,0.0343,28948,1966
730,0.6658,0.0736,0.0189,6,0.0102,0.0375,28948,2131
730,0.6792,0.0798,0.0189,6,0.0113,0.0409,28948,2307
730,0.6918,0.0864,0.0189,6,0.0123,0.0443,28948,2499
730,0.706,0.0935,0.0189,6,0.0136,0.0485,28948,2706
730,0.7204,0.1013,0.0189,6,0.015,0.053,28948,2931
730,0.7382,0.1097,0.0189,6,0.0168,0.059,28948,3175
730,0.7544,0.1189,0.0189,6,0.0187,0.065,28948,3439
730,0.7722,0.1287,0.0189,6,0.0209,0.072,28948,3724
730,0.7895,0.1394,0.0189,6,0.0232,0.0794,28948,4034
730,0.8059,0.151,0.0189,6,0.0256,0.087,28948,4369
730,0.8204,0.1636,0.0189,6,0.0279,0.0941,28948,4733
730,0.8383,0.1771,0.0189,6,0.0309,0.1035,28948,5126
730,0.8552,0.1918,0.0189,6,0.034,0.113,28948,5553
730,0.8728,0.2078,0.0189,6,0.0376,0.1235,28948,6015
730,0.8923,0.2251,0.0189,6,0.0418,0.1361,28948,6513
730,0.9109,0.2438,0.0189,6,0.0462,0.1489,28948,7055
730,0.9309,0.264,0.0189,6,0.0512,0.1636,28948,7641
730,0.9519,0.2859,0.0189,6,0.057,0.1803,28948,8277
730,0.9726,0.3097,0.0189,6,0.0632,0.1979,28948,8965
730,0.9975,0.3355,0.0189,6,0.0712,0.2207,28948,9709
730,1.0,0.3392,0.0189,6,0.072,0.2232,28948,9763
730,0.5107,0.0331,0.0209,7,0.0045,0.0158,28948,959
730,0.5233,0.0359,0.0209,7,0.005,0.0172,28948,1037
730,0.5361,0.0389,0.0209,7,0.0054,0.0188,28948,1125
730,0.547,0.0421,0.0209,7,0.0059,0.0202,28948,1219
730,0.5614,0.0456,0.0209,7,0.0065,0.0221,28948,1320
730,0.5742,0.0494,0.0209,7,0.0071,0.024,28948,1430
730,0.5889,0.0535,0.0209,7,0.0079,0.0264,28948,1547
730,0.6016,0.0579,0.0209,7,0.0086,0.0286,28948,1677
730,0.6154,0.0627,0.0209,7,0.0094,0.0311,28948,1816
730,0.6293,0.0679,0.0209,7,0.0103,0.0339,28948,1967
730,0.6484,0.0736,0.0209,7,0.0116,0.0381,28948,2130
730,0.6625,0.0797,0.0209,7,0.0127,0.0415,28948,2308
730,0.6773,0.0864,0.0209,7,0.014,0.0453,28948,2500
730,0.6923,0.0935,0.0209,7,0.0153,0.0495,28948,2706
730,0.7081,0.1013,0.0209,7,0.0169,0.0543,28948,2932
730,0.7219,0.1097,0.0209,7,0.0183,0.0588,28948,3176
730,0.7389,0.1189,0.0209,7,0.0202,0.0648,28948,3439
730,0.754,0.1287,0.0209,7,0.0221,0.0705,28948,3726
730,0.7713,0.1394,0.0209,7,0.0244,0.0775,28948,4034
730,0.7872,0.151,0.0209,7,0.0267,0.0843,28948,4370
730,0.8057,0.1635,0.0209,7,0.0296,0.093,28948,4734
730,0.8233,0.1771,0.0209,7,0.0326,0.1017,28948,5127
730,0.8422,0.1919,0.0209,7,0.0361,0.1119,28948,5552
730,0.8595,0.2078,0.0209,7,0.0396,0.1219,28948,6015
730,0.8779,0.2251,0.0209,7,0.0436,0.1333,28948,6513
730,0.8958,0.2438,0.0209,7,0.0477,0.1451,28948,7055
730,0.9167,0.264,0.0209,7,0.053,0.1599,28948,7642
730,0.939,0.286,0.0209,7,0.0592,0.177,28948,8276
730,0.9619,0.3097,0.0209,7,0.066,0.1959,28948,8964
730,0.9872,0.3355,0.0209,7,0.0742,0.2184,28948,9709
730,1.0,0.3482,0.0209,7,0.0785,0.2306,28948,10014
730,0.5048,0.0389,0.0236,8,0.0056,0.0189,28947,1125
730,0.5199,0.0421,0.0236,8,0.0062,0.0208,28947,1219
730,0.5355,0.0456,0.0236,8,0.0069,0.0231,28947,1320
730,0.5504,0.0494,0.0236,8,0.0076,0.0254,28947,1429
730,0.5643,0.0535,0.0236,8,0.0083,0.0277,28947,1547
730,0.5784,0.0579,0.0236,8,0.0091,0.0302,28947,1677
730,0.5944,0.0627,0.0236,8,0.01,0.0333,28947,1816
730,0.6084,0.068,0.0236,8,0.0109,0.0361,28947,1965
730,0.625,0.0738,0.0236,8,0.0121,0.0398,28947,2128
730,0.6392,0.0797,0.0236,8,0.0132,0.0432,28947,2308
730,0.6545,0.0864,0.0236,8,0.0145,0.0471,28947,2498
730,0.6675,0.0935,0.0236,8,0.0156,0.0506,28947,2707
730,0.6837,0.1013,0.0236,8,0.0172,0.0553,28947,2931
730,0.7019,0.1097,0.0236,8,0.0191,0.061,28947,3176
730,0.7188,0.1189,0.0236,8,0.0211,0.0667,28947,3439
730,0.7339,0.1287,0.0236,8,0.0229,0.0722,28947,3724
730,0.75,0.1394,0.0236,8,0.0251,0.0784,28947,4026
730,0.7714,0.151,0.0236,8,0.0282,0.0873,28947,4370
730,0.7907,0.1635,0.0236,8,0.0312,0.096,28947,4734
730,0.8083,0.1771,0.0236,8,0.0342,0.1045,28947,5127
730,0.8288,0.1918,0.0236,8,0.038,0.1152,28947,5553
730,0.8488,0.2078,0.0236,8,0.042,0.1264,28947,6013
730,0.8721,0.2251,0.0236,8,0.0471,0.1406,28947,6513
730,0.8958,0.2438,0.0236,8,0.0526,0.1563,28947,7056
730,0.9218,0.264,0.0236,8,0.0592,0.1751,28947,7641
730,0.9484,0.286,0.0236,8,0.0665,0.1961,28947,8276
730,0.9756,0.3098,0.0236,8,0.0746,0.2197,28947,8964
730,1.0,0.3334,0.0236,8,0.0825,0.2424,28947,9587
730,0.5036,0.0457,0.0281,9,0.0062,0.023,28948,1319
730,0.5151,0.0495,0.0281,9,0.0068,0.0247,28948,1426
730,0.5302,0.0535,0.0281,9,0.0076,0.0271,28948,1548
730,0.5456,0.058,0.0281,9,0.0084,0.0298,28948,1676
730,0.5578,0.0628,0.0281,9,0.0091,0.032,28948,1815
730,0.5727,0.068,0.0281,9,0.0101,0.0349,28948,1966
730,0.5918,0.0736,0.0281,9,0.0115,0.0389,28948,2131
730,0.6098,0.0798,0.0281,9,0.0129,0.043,28948,2307
730,0.6256,0.0864,0.0281,9,0.0142,0.0468,28948,2499
730,0.6412,0.0936,0.0281,9,0.0156,0.0509,28948,2706
730,0.6603,0.1013,0.0281,9,0.0174,0.0563,28948,2931
730,0.6782,0.1097,0.0281,9,0.0193,0.0617,28948,3176
730,0.6966,0.1189,0.0281,9,0.0214,0.0677,28948,3439
730,0.7164,0.1287,0.0281,9,0.0239,0.0747,28948,3725
730,0.7368,0.1394,0.0281,9,0.0266,0.0825,28948,4035
730,0.7573,0.151,0.0281,9,0.0296,0.091,28948,4370
730,0.7788,0.1635,0.0281,9,0.0329,0.1006,28948,4734
730,0.798,0.1771,0.0281,9,0.0362,0.11,28948,5126
730,0.8219,0.1919,0.0281,9,0.0406,0.1225,28948,5552
730,0.8449,0.2078,0.0281,9,0.0452,0.1356,28948,6014
730,0.871,0.225,0.0281,9,0.0509,0.1518,28948,6514
730,0.8948,0.2438,0.0281,9,0.0564,0.1677,28948,7055
730,0.9221,0.264,0.0281,9,0.0634,0.1877,28948,7641
730,0.9506,0.286,0.0281,9,0.0712,0.2104,28948,8276
730,0.9814,0.3097,0.0281,9,0.0804,0.2373,28948,8965
730,1.0,0.3251,0.0281,9,0.0863,0.2547,28948,9344
730,0.5,0.0627,0.0425,10,0.0091,0.0318,28948,1816
730,0.5166,0.068,0.0425,10,0.0102,0.0354,28948,1966
730,0.5319,0.0736,0.0425,10,0.0112,0.0389,28948,2128
730,0.546,0.0797,0.0425,10,0.0123,0.0424,28948,2308
730,0.5625,0.0867,0.0425,10,0.0137,0.0467,28948,2498
730,0.5816,0.0935,0.0425,10,0.0154,0.0522,28948,2706
730,0.6,0.1015,0.0425,10,0.0172,0.0578,28948,2926
730,0.6163,0.1097,0.0425,10,0.0189,0.0631,28948,3175
730,0.641,0.1189,0.0425,10,0.0218,0.0717,28948,3438
730,0.6635,0.1287,0.0425,10,0.0245,0.0801,28948,3725
730,0.6851,0.1394,0.0425,10,0.0274,0.0889,28948,4035
730,0.7083,0.151,0.0425,10,0.0308,0.0989,28948,4370
730,0.7337,0.1635,0.0425,10,0.0348,0.1107,28948,4734
730,0.7609,0.1772,0.0425,10,0.0394,0.1243,28948,5125
730,0.7892,0.1918,0.0425,10,0.0447,0.1396,28948,5553
730,0.8182,0.2078,0.0425,10,0.0504,0.1565,28948,6015
730,0.8485,0.225,0.0425,10,0.057,0.1757,28948,6514
730,0.8825,0.2437,0.0425,10,0.065,0.1991,28948,7056
730,0.9152,0.264,0.0425,10,0.0733,0.2236,28948,7641
730,0.9524,0.286,0.0425,10,0.0835,0.2542,28948,8276
730,1.0,0.3157,0.0425,10,0.0977,0.297,28948,8960
1095,0.5112,0.0128,0.0105,1,0.0022,0.0073,27351,347
1095,0.5226,0.0138,0.0105,1,0.0024,0.0079,27351,377
1095,0.5359,0.0149,0.0105,1,0.0026,0.0087,27351,408
1095,0.544,0.0162,0.0105,1,0.0027,0.0092,27351,442
1095,0.5547,0.0175,0.0105,1,0.0029,0.0099,27351,478
1095,0.5703,0.019,0.0105,1,0.0032,0.0111,27351,517
1095,0.5831,0.0205,0.0105,1,0.0034,0.0121,27351,562
1095,0.5952,0.0222,0.0105,1,0.0037,0.0131,27351,608
1095,0.6067,0.0241,0.0105,1,0.0039,0.0142,27351,658
1095,0.6225,0.0261,0.0105,1,0.0043,0.0159,27351,713
1095,0.6327,0.0283,0.0105,1,0.0046,0.017,27351,771
1095,0.649,0.0307,0.0105,1,0.0051,0.0191,27351,834
1095,0.6608,0.0331,0.0105,1,0.0055,0.0207,27351,906
1095,0.6715,0.0359,0.0105,1,0.0058,0.0223,27351,982
1095,0.6811,0.0389,0.0105,1,0.0062,0.0238,27351,1062
1095,0.6925,0.0421,0.0105,1,0.0066,0.0258,27351,1151
1095,0.7056,0.0456,0.0105,1,0.0072,0.0282,27351,1245
1095,0.7141,0.0494,0.0105,1,0.0076,0.0299,27351,1351
1095,0.7231,0.0536,0.0105,1,0.0081,0.0319,27351,1462
1095,0.7339,0.058,0.0105,1,0.0087,0.0343,27351,1585
1095,0.743,0.0627,0.0105,1,0.0092,0.0365,27351,1716
1095,0.7547,0.068,0.0105,1,0.01,0.0395,27351,1859
1095,0.7665,0.0736,0.0105,1,0.0108,0.0428,27351,2012
1095,0.7748,0.0797,0.0105,1,0.0115,0.0452,27351,2179
1095,0.7864,0.0864,0.0105,1,0.0124,0.0487,27351,2362
1095,0.797,0.0936,0.0105,1,0.0134,0.0522,27351,2557
1095,0.809,0.1013,0.0105,1,0.0146,0.0563,27351,2770
1095,0.8211,0.1097,0.0105,1,0.0158,0.0607,27351,3001
1095,0.8343,0.1188,0.0105,1,0.0173,0.0659,27351,3250
1095,0.8476,0.1287,0.0105,1,0.019,0.0715,27351,3519
1095,0.8631,0.1394,0.0105,1,0.0211,0.0784,27351,3812
1095,0.8763,0.151,0.0105,1,0.023,0.0848,27351,4128
1095,0.8899,0.1636,0.0105,1,0.0251,0.0919,27351,4472
1095,0.9037,0.1771,0.0105,1,0.0275,0.0996,27351,4844
1095,0.9183,0.1918,0.0105,1,0.0302,0.1084,27351,5247
1095,0.9342,0.2078,0.0105,1,0.0334,0.1187,27351,5683
1095,0.9515,0.225,0.0105,1,0.0371,0.131,27351,6155
1095,0.9672,0.2438,0.0105,1,0.0408,0.1432,27351,6666
1095,0.9841,0.264,0.0105,1,0.0451,0.1576,27351,7220
1095,1.0,0.2839,0.0105,1,0.0494,0.1722,27351,7707
1095,0.5023,0.0223,0.0128,2,0.0023,0.0098,27352,607
1095,0.5143,0.0242,0.0128,2,0.0026,0.0109,27352,658
1095,0.5301,0.0261,0.0128,2,0.003,0.0124,27352,713
1095,0.5518,0.0283,0.0128,2,0.0036,0.0147,27352,773
1095,0.5656,0.0306,0.0128,2,0.004,0.0163,27352,836
1095,0.5802,0.0332,0.0128,2,0.0045,0.0182,27352,905
1095,0.592,0.0359,0.0128,2,0.0049,0.0198,27352,982
1095,0.6057,0.0389,0.0128,2,0.0054,0.0218,27352,1063
1095,0.6229,0.0421,0.0128,2,0.0061,0.0246,27352,1152
1095,0.641,0.0456,0.0128,2,0.0069,0.0278,27352,1247
