period,k,kq,vol,vol_dc,p_exp,p_min,count,count_itm
60,0.713,0.0108,0.017,6,0.0009,0.0017,14854.0,161.0
60,0.7249,0.0117,0.017,6,0.0011,0.0019,14854.0,174.0
60,0.7319,0.0127,0.017,6,0.0012,0.0021,14854.0,189.0
60,0.7403,0.0138,0.017,6,0.0013,0.0023,14854.0,204.0
60,0.7465,0.0149,0.017,6,0.0014,0.0024,14854.0,222.0
60,0.7524,0.0162,0.017,6,0.0014,0.0026,14854.0,240.0
60,0.7582,0.0175,0.017,6,0.0015,0.0028,14854.0,260.0
60,0.7629,0.019,0.017,6,0.0016,0.0029,14854.0,282.0
60,0.7696,0.0206,0.017,6,0.0018,0.0031,14854.0,304.0
60,0.7745,0.0222,0.017,6,0.0019,0.0033,14854.0,330.0
60,0.781,0.0241,0.017,6,0.002,0.0036,14854.0,358.0
60,0.7851,0.0261,0.017,6,0.0021,0.0037,14854.0,387.0
60,0.7913,0.0283,0.017,6,0.0023,0.004,14854.0,419.0
60,0.7966,0.0306,0.017,6,0.0024,0.0043,14854.0,454.0
60,0.8032,0.0332,0.017,6,0.0027,0.0047,14854.0,491.0
60,0.8083,0.0359,0.017,6,0.0028,0.005,14854.0,532.0
60,0.8143,0.0389,0.017,6,0.0031,0.0054,14854.0,578.0
60,0.8195,0.0422,0.017,6,0.0033,0.0058,14854.0,625.0
60,0.8254,0.0456,0.017,6,0.0035,0.0062,14854.0,678.0
60,0.8308,0.0494,0.017,6,0.0038,0.0067,14854.0,733.0
60,0.8362,0.0535,0.017,6,0.0041,0.0072,14854.0,794.0
60,0.8416,0.0579,0.017,6,0.0044,0.0077,14854.0,860.0
60,0.8469,0.0627,0.017,6,0.0047,0.0083,14854.0,932.0
60,0.8512,0.068,0.017,6,0.005,0.0088,14854.0,1010.0
60,0.8563,0.0736,0.017,6,0.0053,0.0095,14854.0,1094.0
60,0.8623,0.0797,0.017,6,0.0058,0.0103,14854.0,1184.0
60,0.8683,0.0863,0.017,6,0.0063,0.0112,14854.0,1282.0
60,0.8743,0.0936,0.017,6,0.0068,0.0121,14854.0,1388.0
60,0.8799,0.1013,0.017,6,0.0074,0.0131,14854.0,1504.0
60,0.886,0.1097,0.017,6,0.008,0.0143,14854.0,1630.0
60,0.892,0.1189,0.017,6,0.0087,0.0156,14854.0,1764.0
60,0.8962,0.1287,0.017,6,0.0092,0.0166,14854.0,1912.0
60,0.902,0.1394,0.017,6,0.01,0.018,14854.0,2070.0
60,0.9073,0.151,0.017,6,0.0108,0.0195,14854.0,2242.0
60,0.913,0.1636,0.017,6,0.0117,0.0212,14854.0,2428.0
60,0.9191,0.1771,0.017,6,0.0127,0.0231,14854.0,2631.0
60,0.9251,0.1918,0.017,6,0.0138,0.0253,14854.0,2850.0
60,0.9307,0.2078,0.017,6,0.0149,0.0274,14854.0,3086.0
60,0.9377,0.225,0.017,6,0.0164,0.0303,14854.0,3342.0
60,0.9436,0.2437,0.017,6,0.0178,0.033,14854.0,3620.0
60,0.9499,0.264,0.017,6,0.0194,0.0361,14854.0,3922.0
60,0.9568,0.2859,0.017,6,0.0213,0.0398,14854.0,4248.0
60,0.9647,0.3097,0.017,6,0.0237,0.0445,14854.0,4600.0
60,0.9724,0.3355,0.017,6,0.0262,0.0495,14854.0,4981.0
60,0.9806,0.3633,0.017,6,0.029,0.0553,14854.0,5396.0
60,0.9895,0.3935,0.017,6,0.0324,0.0622,14854.0,5845.0
60,0.9996,0.4262,0.017,6,0.0365,0.0709,14854.0,6331.0
60,1.0,0.4376,0.017,6,0.0367,0.0712,14854.0,6334.0
60,0.6984,0.01,0.0192,7,0.0008,0.0016,14854.0,149.0
60,0.7063,0.0109,0.0192,7,0.0009,0.0018,14854.0,160.0
60,0.7112,0.0117,0.0192,7,0.001,0.0019,14854.0,174.0
60,0.7164,0.0128,0.0192,7,0.001,0.002,14854.0,188.0
60,0.7224,0.0138,0.0192,7,0.0011,0.0022,14854.0,204.0
60,0.7255,0.0149,0.0192,7,0.0012,0.0023,14854.0,221.0
60,0.7331,0.0162,0.0192,7,0.0013,0.0025,14854.0,240.0
60,0.74,0.0175,0.0192,7,0.0014,0.0027,14854.0,260.0
60,0.7465,0.019,0.0192,7,0.0015,0.0029,14854.0,281.0
60,0.7519,0.0205,0.0192,7,0.0016,0.0031,14854.0,305.0
60,0.7587,0.0223,0.0192,7,0.0018,0.0034,14854.0,330.0
60,0.7666,0.0242,0.0192,7,0.0019,0.0037,14854.0,357.0
60,0.7706,0.0261,0.0192,7,0.002,0.0039,14854.0,387.0
60,0.7766,0.0282,0.0192,7,0.0022,0.0042,14854.0,420.0
60,0.7827,0.0306,0.0192,7,0.0024,0.0045,14854.0,454.0
60,0.7897,0.0331,0.0192,7,0.0026,0.005,14854.0,492.0
60,0.7938,0.0359,0.0192,7,0.0028,0.0052,14854.0,532.0
60,0.7994,0.0389,0.0192,7,0.003,0.0056,14854.0,578.0
60,0.8044,0.0421,0.0192,7,0.0032,0.006,14854.0,626.0
60,0.8107,0.0456,0.0192,7,0.0034,0.0065,14854.0,678.0
60,0.8165,0.0494,0.0192,7,0.0037,0.007,14854.0,733.0
60,0.8226,0.0535,0.0192,7,0.004,0.0076,14854.0,794.0
60,0.8279,0.058,0.0192,7,0.0043,0.0081,14854.0,859.0
60,0.8328,0.0627,0.0192,7,0.0046,0.0086,14854.0,932.0
60,0.839,0.068,0.0192,7,0.005,0.0094,14854.0,1009.0
60,0.8453,0.0736,0.0192,7,0.0055,0.0102,14854.0,1094.0
60,0.8502,0.0797,0.0192,7,0.0058,0.0108,14854.0,1184.0
60,0.8562,0.0863,0.0192,7,0.0063,0.0117,14854.0,1282.0
60,0.8619,0.0935,0.0192,7,0.0069,0.0127,14854.0,1388.0
60,0.8681,0.1013,0.0192,7,0.0075,0.0138,14854.0,1504.0
60,0.8735,0.1097,0.0192,7,0.008,0.0149,14854.0,1630.0
60,0.8794,0.1188,0.0192,7,0.0087,0.0161,14854.0,1765.0
60,0.8847,0.1287,0.0192,7,0.0094,0.0174,14854.0,1912.0
60,0.8906,0.1394,0.0192,7,0.0102,0.0188,14854.0,2070.0
60,0.8979,0.151,0.0192,7,0.0112,0.0208,14854.0,2241.0
60,0.9041,0.1636,0.0192,7,0.0122,0.0227,14854.0,2428.0
60,0.9103,0.1771,0.0192,7,0.0132,0.0247,14854.0,2631.0
60,0.9163,0.1918,0.0192,7,0.0144,0.0268,14854.0,2850.0
60,0.9231,0.2078,0.0192,7,0.0157,0.0294,14854.0,3086.0
60,0.9298,0.2251,0.0192,7,0.0171,0.0322,14854.0,3342.0
60,0.9365,0.2437,0.0192,7,0.0187,0.0352,14854.0,3620.0
60,0.9436,0.264,0.0192,7,0.0205,0.0387,14854.0,3921.0
60,0.9518,0.2859,0.0192,7,0.0228,0.0432,14854.0,4248.0
60,0.9592,0.3097,0.0192,7,0.025,0.0476,14854.0,4600.0
60,0.9676,0.3355,0.0192,7,0.0277,0.053,14854.0,4982.0
60,0.9754,0.3634,0.0192,7,0.0304,0.0585,14854.0,5396.0
60,0.9847,0.3935,0.0192,7,0.0339,0.0656,14854.0,5844.0
60,0.9954,0.4262,0.0192,7,0.0383,0.0745,14854.0,6331.0
60,1.0,0.451,0.0192,7,0.0403,0.0785,14854.0,6500.0
60,0.671,0.0101,0.0221,8,0.0009,0.0017,14854.0,148.0
60,0.6759,0.0109,0.0221,8,0.0009,0.0018,14854.0,160.0
60,0.6812,0.0118,0.0221,8,0.001,0.0019,14854.0,174.0
60,0.6899,0.0127,0.0221,8,0.0011,0.0021,14854.0,189.0
60,0.6941,0.0138,0.0221,8,0.0011,0.0022,14854.0,204.0
60,0.7,0.0149,0.0221,8,0.0012,0.0023,14854.0,222.0
60,0.7045,0.0162,0.0221,8,0.0013,0.0025,14854.0,240.0
60,0.7155,0.0176,0.0221,8,0.0015,0.0028,14854.0,260.0
60,0.7228,0.019,0.0221,8,0.0016,0.0031,14854.0,282.0
60,0.73,0.0205,0.0221,8,0.0018,0.0034,14854.0,305.0
60,0.7369,0.0223,0.0221,8,0.0019,0.0036,14854.0,330.0
60,0.7427,0.0241,0.0221,8,0.002,0.0039,14854.0,358.0
60,0.7471,0.0261,0.0221,8,0.0021,0.0041,14854.0,388.0
60,0.7524,0.0282,0.0221,8,0.0023,0.0044,14854.0,420.0
60,0.7587,0.0306,0.0221,8,0.0025,0.0047,14854.0,454.0
60,0.7657,0.0332,0.0221,8,0.0027,0.0051,14854.0,490.0
60,0.7701,0.0359,0.0221,8,0.0028,0.0054,14854.0,533.0
60,0.776,0.0389,0.0221,8,0.0031,0.0058,14854.0,578.0
60,0.7815,0.0421,0.0221,8,0.0033,0.0062,14854.0,625.0
60,0.7868,0.0456,0.0221,8,0.0035,0.0066,14854.0,677.0
60,0.7936,0.0494,0.0221,8,0.0038,0.0072,14854.0,734.0
60,0.8,0.0537,0.0221,8,0.0042,0.0078,14854.0,790.0
60,0.8067,0.058,0.0221,8,0.0045,0.0084,14854.0,860.0
60,0.814,0.0628,0.0221,8,0.005,0.0092,14854.0,932.0
60,0.8202,0.068,0.0221,8,0.0054,0.01,14854.0,1010.0
60,0.827,0.0736,0.0221,8,0.0059,0.0109,14854.0,1094.0
60,0.8336,0.0797,0.0221,8,0.0064,0.0118,14854.0,1184.0
60,0.84,0.0863,0.0221,8,0.0069,0.0128,14854.0,1282.0
60,0.8466,0.0936,0.0221,8,0.0075,0.0139,14854.0,1388.0
60,0.8524,0.1013,0.0221,8,0.0081,0.0149,14854.0,1504.0
60,0.8593,0.1097,0.0221,8,0.0088,0.0162,14854.0,1629.0
60,0.8655,0.1188,0.0221,8,0.0095,0.0175,14854.0,1765.0
60,0.8744,0.1287,0.0221,8,0.0106,0.0196,14854.0,1912.0
60,0.8815,0.1394,0.0221,8,0.0116,0.0215,14854.0,2070.0
60,0.8879,0.151,0.0221,8,0.0125,0.0232,14854.0,2242.0
60,0.894,0.1635,0.0221,8,0.0134,0.0251,14854.0,2429.0
60,0.9,0.1771,0.0221,8,0.0145,0.027,14854.0,2630.0
60,0.9069,0.1918,0.0221,8,0.0157,0.0294,14854.0,2850.0
60,0.9139,0.2078,0.0221,8,0.0171,0.032,14854.0,3084.0
60,0.9215,0.2251,0.0221,8,0.0188,0.0352,14854.0,3342.0
60,0.9294,0.2437,0.0221,8,0.0206,0.0388,14854.0,3620.0
60,0.9374,0.264,0.0221,8,0.0227,0.0427,14854.0,3921.0
60,0.9461,0.286,0.0221,8,0.025,0.0473,14854.0,4246.0
60,0.9539,0.3097,0.0221,8,0.0274,0.0519,14854.0,4600.0
60,0.9632,0.3354,0.0221,8,0.0304,0.0578,14854.0,4982.0
60,0.9725,0.3633,0.0221,8,0.0336,0.0643,14854.0,5396.0
60,0.9823,0.3935,0.0221,8,0.0373,0.0716,14854.0,5845.0
60,0.9943,0.4262,0.0221,8,0.0422,0.0815,14854.0,6331.0
60,1.0,0.4521,0.0221,8,0.0447,0.0865,14854.0,6531.0
60,0.625,0.0101,0.0269,9,0.0011,0.0017,14854.0,148.0
60,0.6308,0.0109,0.0269,9,0.0011,0.0018,14854.0,160.0
60,0.6415,0.0118,0.0269,9,0.0013,0.002,14854.0,174.0
60,0.6484,0.0128,0.0269,9,0.0013,0.0022,14854.0,188.0
60,0.657,0.0138,0.0269,9,0.0015,0.0024,14854.0,204.0
60,0.6626,0.0149,0.0269,9,0.0015,0.0025,14854.0,222.0
60,0.67,0.0162,0.0269,9,0.0017,0.0027,14854.0,239.0
60,0.6796,0.0176,0.0269,9,0.0018,0.003,14854.0,259.0
60,0.6871,0.019,0.0269,9,0.0019,0.0032,14854.0,281.0
60,0.6948,0.0205,0.0269,9,0.0021,0.0035,14854.0,305.0
60,0.7042,0.0223,0.0269,9,0.0023,0.0039,14854.0,330.0
60,0.7117,0.0241,0.0269,9,0.0025,0.0042,14854.0,357.0
60,0.7218,0.0262,0.0269,9,0.0027,0.0046,14854.0,387.0
60,0.7291,0.0283,0.0269,9,0.0029,0.005,14854.0,418.0
60,0.7333,0.0306,0.0269,9,0.0031,0.0052,14854.0,454.0
60,0.7393,0.0331,0.0269,9,0.0032,0.0055,14854.0,492.0
60,0.7477,0.0359,0.0269,9,0.0035,0.0061,14854.0,532.0
60,0.7535,0.0389,0.0269,9,0.0038,0.0065,14854.0,578.0
60,0.7596,0.0421,0.0269,9,0.004,0.0069,14854.0,626.0
60,0.7656,0.0456,0.0269,9,0.0043,0.0074,14854.0,677.0
60,0.7722,0.0494,0.0269,9,0.0046,0.0079,14854.0,734.0
60,0.7795,0.0535,0.0269,9,0.005,0.0086,14854.0,794.0
60,0.7886,0.0579,0.0269,9,0.0055,0.0095,14854.0,860.0
60,0.7949,0.0628,0.0269,9,0.0058,0.0102,14854.0,930.0
60,0.8013,0.068,0.0269,9,0.0063,0.011,14854.0,1010.0
60,0.8086,0.0737,0.0269,9,0.0068,0.0119,14854.0,1093.0
60,0.8154,0.0797,0.0269,9,0.0073,0.0129,14854.0,1184.0
60,0.8222,0.0863,0.0269,9,0.0079,0.014,14854.0,1282.0
60,0.8286,0.0935,0.0269,9,0.0084,0.015,14854.0,1389.0
60,0.8359,0.1013,0.0269,9,0.0091,0.0163,14854.0,1504.0
60,0.8425,0.1097,0.0269,9,0.0098,0.0176,14854.0,1630.0
60,0.8504,0.1188,0.0269,9,0.0107,0.0193,14854.0,1765.0
60,0.8578,0.1287,0.0269,9,0.0117,0.021,14854.0,1912.0
60,0.8664,0.1394,0.0269,9,0.0128,0.0231,14854.0,2070.0
60,0.8755,0.151,0.0269,9,0.0141,0.0256,14854.0,2242.0
60,0.8837,0.1636,0.0269,9,0.0154,0.0281,14854.0,2428.0
60,0.8912,0.1771,0.0269,9,0.0167,0.0306,14854.0,2631.0
60,0.8989,0.1919,0.0269,9,0.0181,0.0333,14854.0,2849.0
60,0.9079,0.2079,0.0269,9,0.0199,0.0368,14854.0,3086.0
60,0.9164,0.2251,0.0269,9,0.0218,0.0404,14854.0,3342.0
60,0.9257,0.2438,0.0269,9,0.0239,0.0447,14854.0,3620.0
60,0.9337,0.264,0.0269,9,0.026,0.0488,14854.0,3922.0
60,0.9426,0.286,0.0269,9,0.0284,0.0536,14854.0,4247.0
60,0.9511,0.3097,0.0269,9,0.031,0.0587,14854.0,4600.0
60,0.9611,0.3354,0.0269,9,0.0342,0.0652,14854.0,4982.0
60,0.9717,0.3633,0.0269,9,0.0379,0.0726,14854.0,5396.0
60,0.984,0.3935,0.0269,9,0.0425,0.0821,14854.0,5844.0
60,0.9962,0.4262,0.0269,9,0.0475,0.0923,14854.0,6330.0
60,1.0,0.4462,0.0269,9,0.0492,0.0956,14854.0,6414.0
60,0.5091,0.0108,0.0444,10,0.0018,0.0028,14854.0,161.0
60,0.5218,0.0117,0.0444,10,0.0019,0.0031,14854.0,174.0
60,0.5323,0.0127,0.0444,10,0.002,0.0034,14854.0,189.0
60,0.5396,0.0138,0.0444,10,0.0021,0.0036,14854.0,204.0
60,0.5522,0.0149,0.0444,10,0.0023,0.0039,14854.0,220.0
60,0.5593,0.0162,0.0444,10,0.0024,0.0041,14854.0,240.0
60,0.5655,0.0175,0.0444,10,0.0025,0.0043,14854.0,260.0
60,0.5781,0.019,0.0444,10,0.0027,0.0048,14854.0,282.0
60,0.5858,0.0206,0.0444,10,0.0029,0.0051,14854.0,304.0
60,0.6,0.0224,0.0444,10,0.0032,0.0057,14854.0,329.0
60,0.6087,0.0241,0.0444,10,0.0034,0.0061,14854.0,358.0
60,0.6207,0.0261,0.0444,10,0.0037,0.0067,14854.0,388.0
60,0.6299,0.0282,0.0444,10,0.004,0.0071,14854.0,420.0
60,0.6383,0.0306,0.0444,10,0.0042,0.0076,14854.0,454.0
60,0.6481,0.0332,0.0444,10,0.0045,0.0082,14854.0,492.0
60,0.6631,0.0359,0.0444,10,0.005,0.0093,14854.0,532.0
60,0.6694,0.0389,0.0444,10,0.0053,0.0097,14854.0,577.0
60,0.68,0.0421,0.0444,10,0.0057,0.0106,14854.0,625.0
60,0.6897,0.0456,0.0444,10,0.0061,0.0114,14854.0,676.0
60,0.6998,0.0494,0.0444,10,0.0066,0.0124,14854.0,733.0
60,0.7095,0.0535,0.0444,10,0.0071,0.0134,14854.0,794.0
60,0.7192,0.0579,0.0444,10,0.0076,0.0145,14854.0,860.0
60,0.7286,0.0627,0.0444,10,0.0082,0.0156,14854.0,932.0
60,0.7382,0.068,0.0444,10,0.0088,0.0169,14854.0,1009.0
60,0.7485,0.0737,0.0444,10,0.0096,0.0184,14854.0,1093.0
60,0.7577,0.0797,0.0444,10,0.0103,0.0198,14854.0,1184.0
60,0.7688,0.0864,0.0444,10,0.0112,0.0217,14854.0,1282.0
60,0.777,0.0935,0.0444,10,0.0119,0.0232,14854.0,1388.0
60,0.7857,0.1013,0.0444,10,0.0128,0.0249,14854.0,1504.0
60,0.7964,0.1097,0.0444,10,0.0139,0.0272,14854.0,1629.0
60,0.8057,0.1189,0.0444,10,0.015,0.0294,14854.0,1764.0
60,0.8155,0.1287,0.0444,10,0.0162,0.0318,14854.0,1912.0
60,0.8258,0.1394,0.0444,10,0.0175,0.0346,14854.0,2070.0
60,0.834,0.151,0.0444,10,0.0187,0.037,14854.0,2242.0
60,0.8461,0.1635,0.0444,10,0.0206,0.0409,14854.0,2429.0
60,0.855,0.1771,0.0444,10,0.0222,0.0439,14854.0,2631.0
60,0.8666,0.1919,0.0444,10,0.0243,0.0482,14854.0,2849.0
60,0.8764,0.2078,0.0444,10,0.0262,0.0522,14854.0,3086.0
60,0.8871,0.2251,0.0444,10,0.0286,0.0569,14854.0,3342.0
60,0.8994,0.2438,0.0444,10,0.0315,0.0627,14854.0,3620.0
60,0.9112,0.264,0.0444,10,0.0344,0.0688,14854.0,3920.0
60,0.9231,0.2863,0.0444,10,0.0377,0.0755,14854.0,4244.0
60,0.9356,0.3097,0.0444,10,0.0415,0.0832,14854.0,4600.0
60,0.9473,0.3355,0.0444,10,0.0452,0.0909,14854.0,4982.0
60,0.9616,0.3633,0.0444,10,0.0502,0.1011,14854.0,5396.0
60,0.9755,0.3935,0.0444,10,0.0555,0.1118,14854.0,5845.0
60,0.9937,0.4262,0.0444,10,0.0629,0.1269,14854.0,6330.0
60,1.0,0.4609,0.0444,10,0.0657,0.1323,14854.0,6481.0
91,0.7841,0.01,0.0085,1,0.0008,0.0021,9842.0,99.0
91,0.7898,0.0109,0.0085,1,0.0009,0.0023,9842.0,107.0
91,0.7955,0.0118,0.0085,1,0.001,0.0024,9842.0,115.0
91,0.8005,0.0128,0.0085,1,0.001,0.0025,9842.0,125.0
91,0.806,0.0138,0.0085,1,0.0011,0.0027,9842.0,135.0
91,0.8123,0.0149,0.0085,1,0.0012,0.0028,9842.0,147.0
91,0.8199,0.0161,0.0085,1,0.0013,0.0031,9842.0,159.0
91,0.8235,0.0175,0.0085,1,0.0014,0.0032,9842.0,172.0
91,0.8275,0.0191,0.0085,1,0.0014,0.0034,9842.0,186.0
91,0.8315,0.0205,0.0085,1,0.0015,0.0035,9842.0,202.0
91,0.8355,0.0223,0.0085,1,0.0016,0.0037,9842.0,218.0
91,0.8382,0.0241,0.0085,1,0.0017,0.0039,9842.0,237.0
91,0.8432,0.0262,0.0085,1,0.0018,0.0041,9842.0,256.0
91,0.8473,0.0283,0.0085,1,0.0019,0.0043,9842.0,277.0
91,0.8513,0.0306,0.0085,1,0.002,0.0046,9842.0,301.0
91,0.8555,0.0332,0.0085,1,0.0021,0.0049,9842.0,326.0
91,0.8605,0.0359,0.0085,1,0.0023,0.0052,9842.0,353.0
91,0.864,0.0389,0.0085,1,0.0025,0.0055,9842.0,382.0
91,0.8676,0.0421,0.0085,1,0.0026,0.0058,9842.0,414.0
91,0.8718,0.0456,0.0085,1,0.0028,0.0062,9842.0,448.0
91,0.8753,0.0494,0.0085,1,0.0029,0.0065,9842.0,485.0
91,0.8798,0.0535,0.0085,1,0.0032,0.0069,9842.0,526.0
91,0.8837,0.0579,0.0085,1,0.0034,0.0074,9842.0,570.0
91,0.8878,0.0628,0.0085,1,0.0036,0.0079,9842.0,617.0
91,0.8923,0.068,0.0085,1,0.0039,0.0085,9842.0,669.0
91,0.896,0.0736,0.0085,1,0.0042,0.009,9842.0,724.0
91,0.9003,0.0797,0.0085,1,0.0045,0.0096,9842.0,785.0
91,0.9049,0.0864,0.0085,1,0.0049,0.0104,9842.0,850.0
91,0.9087,0.0936,0.0085,1,0.0052,0.0111,9842.0,919.0
91,0.9135,0.1013,0.0085,1,0.0057,0.012,9842.0,997.0
91,0.9179,0.1097,0.0085,1,0.0062,0.013,9842.0,1080.0
91,0.9217,0.1188,0.0085,1,0.0066,0.0138,9842.0,1169.0
91,0.9261,0.1287,0.0085,1,0.0072,0.0149,9842.0,1267.0
91,0.9306,0.1394,0.0085,1,0.0078,0.0161,9842.0,1371.0
91,0.9354,0.151,0.0085,1,0.0085,0.0176,9842.0,1485.0
91,0.9403,0.1636,0.0085,1,0.0092,0.0192,9842.0,1609.0
91,0.9446,0.1771,0.0085,1,0.01,0.0207,9842.0,1743.0
91,0.9493,0.1919,0.0085,1,0.0108,0.0225,9842.0,1888.0
91,0.954,0.2078,0.0085,1,0.0118,0.0244,9842.0,2045.0
91,0.9589,0.2251,0.0085,1,0.0128,0.0266,9842.0,2214.0
91,0.9641,0.2437,0.0085,1,0.014,0.0291,9842.0,2399.0
91,0.9693,0.264,0.0085,1,0.0154,0.0319,9842.0,2598.0
91,0.975,0.2859,0.0085,1,0.0169,0.0352,9842.0,2814.0
91,0.9804,0.3097,0.0085,1,0.0185,0.0386,9842.0,3048.0
91,0.9857,0.3354,0.0085,1,0.0202,0.0423,9842.0,3301.0
91,0.9917,0.3633,0.0085,1,0.0223,0.0468,9842.0,3575.0
91,0.9984,0.3935,0.0085,1,0.0249,0.0525,9842.0,3872.0
91,1.0,0.4095,0.0085,1,0.0255,0.0539,9842.0,3911.0
91,0.746,0.0101,0.0108,2,0.0007,0.0016,9842.0,98.0
91,0.752,0.0109,0.0108,2,0.0008,0.0017,9842.0,106.0
91,0.7593,0.0118,0.0108,2,0.0009,0.0019,9842.0,116.0
91,0.7646,0.0128,0.0108,2,0.0009,0.002,9842.0,125.0
91,0.7699,0.0138,0.0108,2,0.001,0.0022,9842.0,135.0
91,0.7758,0.0149,0.0108,2,0.0011,0.0023,9842.0,147.0
91,0.7805,0.0161,0.0108,2,0.0012,0.0024,9842.0,159.0
91,0.7869,0.0176,0.0108,2,0.0013,0.0026,9842.0,172.0
91,0.7953,0.019,0.0108,2,0.0014,0.0029,9842.0,187.0
91,0.8,0.0207,0.0108,2,0.0015,0.0031,9842.0,200.0
91,0.8047,0.0223,0.0108,2,0.0016,0.0033,9842.0,218.0
91,0.8099,0.0241,0.0108,2,0.0017,0.0035,9842.0,237.0
91,0.816,0.0261,0.0108,2,0.0019,0.0038,9842.0,256.0
91,0.8208,0.0283,0.0108,2,0.002,0.004,9842.0,278.0
91,0.8251,0.0306,0.0108,2,0.0021,0.0043,9842.0,301.0
91,0.8302,0.0332,0.0108,2,0.0023,0.0046,9842.0,326.0
91,0.8357,0.0359,0.0108,2,0.0025,0.0049,9842.0,353.0
91,0.8412,0.0389,0.0108,2,0.0027,0.0053,9842.0,382.0
91,0.8458,0.0421,0.0108,2,0.0029,0.0057,9842.0,414.0
91,0.851,0.0456,0.0108,2,0.0031,0.0062,9842.0,449.0
91,0.8551,0.0494,0.0108,2,0.0033,0.0065,9842.0,486.0
91,0.8595,0.0535,0.0108,2,0.0035,0.007,9842.0,526.0
91,0.8649,0.058,0.0108,2,0.0038,0.0075,9842.0,570.0
91,0.8695,0.0627,0.0108,2,0.0041,0.0081,9842.0,617.0
91,0.8736,0.068,0.0108,2,0.0044,0.0086,9842.0,669.0
91,0.8779,0.0737,0.0108,2,0.0047,0.0092,9842.0,724.0
91,0.8829,0.0798,0.0108,2,0.0051,0.01,9842.0,784.0
91,0.8882,0.0864,0.0108,2,0.0055,0.0108,9842.0,850.0
91,0.8929,0.0935,0.0108,2,0.0059,0.0116,9842.0,920.0
91,0.8977,0.1013,0.0108,2,0.0064,0.0125,9842.0,997.0
91,0.9025,0.1097,0.0108,2,0.0069,0.0136,9842.0,1079.0
91,0.9084,0.1188,0.0108,2,0.0076,0.0149,9842.0,1169.0
91,0.9131,0.1287,0.0108,2,0.0081,0.0161,9842.0,1266.0
91,0.9183,0.1394,0.0108,2,0.0088,0.0175,9842.0,1372.0
91,0.9239,0.151,0.0108,2,0.0097,0.0191,9842.0,1486.0
91,0.9295,0.1636,0.0108,2,0.0105,0.0209,9842.0,1609.0
91,0.9351,0.1771,0.0108,2,0.0115,0.0229,9842.0,1743.0
91,0.9408,0.1919,0.0108,2,0.0126,0.0251,9842.0,1887.0
91,0.9463,0.2078,0.0108,2,0.0136,0.0274,9842.0,2045.0
91,0.9521,0.225,0.0108,2,0.0149,0.0301,9842.0,2215.0
91,0.9583,0.2438,0.0108,2,0.0164,0.0332,9842.0,2398.0
91,0.9641,0.2641,0.0108,2,0.0178,0.0364,9842.0,2598.0
91,0.9701,0.2859,0.0108,2,0.0195,0.0399,9842.0,2814.0
91,0.9758,0.3097,0.0108,2,0.0212,0.0436,9842.0,3048.0
91,0.9825,0.3355,0.0108,2,0.0233,0.0483,9842.0,3301.0
91,0.9896,0.3633,0.0108,2,0.0258,0.0537,9842.0,3575.0
91,0.997,0.3935,0.0108,2,0.0286,0.0599,9842.0,3872.0
91,1.0,0.4126,0.0108,2,0.0298,0.0626,9842.0,3958.0
91,0.7293,0.01,0.0125,3,0.0007,0.0017,9842.0,99.0
91,0.7347,0.0109,0.0125,3,0.0008,0.0018,9842.0,106.0
91,0.7379,0.0118,0.0125,3,0.0008,0.0019,9842.0,115.0
91,0.7461,0.0127,0.0125,3,0.0009,0.002,9842.0,125.0
91,0.7497,0.0138,0.0125,3,0.001,0.0021,9842.0,135.0
91,0.7566,0.0149,0.0125,3,0.0011,0.0023,9842.0,147.0
91,0.762,0.0161,0.0125,3,0.0011,0.0025,9842.0,159.0
91,0.7675,0.0175,0.0125,3,0.0012,0.0026,9842.0,172.0
91,0.7747,0.019,0.0125,3,0.0014,0.0029,9842.0,187.0
91,0.7819,0.0206,0.0125,3,0.0015,0.0031,9842.0,202.0
91,0.7872,0.0222,0.0125,3,0.0016,0.0034,9842.0,219.0
91,0.7941,0.0241,0.0125,3,0.0018,0.0037,9842.0,237.0
91,0.7984,0.0261,0.0125,3,0.0019,0.0039,9842.0,256.0
91,0.8033,0.0283,0.0125,3,0.002,0.0041,9842.0,278.0
91,0.8075,0.0306,0.0125,3,0.0022,0.0044,9842.0,301.0
91,0.8126,0.0331,0.0125,3,0.0023,0.0047,9842.0,326.0
91,0.8179,0.0359,0.0125,3,0.0025,0.005,9842.0,353.0
91,0.8244,0.0389,0.0125,3,0.0027,0.0055,9842.0,382.0
91,0.8305,0.0421,0.0125,3,0.003,0.006,9842.0,414.0
91,0.8356,0.0456,0.0125,3,0.0032,0.0064,9842.0,448.0
91,0.8411,0.0494,0.0125,3,0.0035,0.0069,9842.0,486.0
91,0.8462,0.0535,0.0125,3,0.0037,0.0074,9842.0,526.0
91,0.8509,0.058,0.0125,3,0.004,0.0079,9842.0,570.0
91,0.8558,0.0627,0.0125,3,0.0043,0.0085,9842.0,617.0
91,0.861,0.068,0.0125,3,0.0046,0.0091,9842.0,668.0
91,0.8654,0.0736,0.0125,3,0.0049,0.0097,9842.0,724.0
91,0.8706,0.0797,0.0125,3,0.0053,0.0105,9842.0,785.0
91,0.8753,0.0864,0.0125,3,0.0057,0.0113,9842.0,850.0
91,0.8807,0.0936,0.0125,3,0.0062,0.0122,9842.0,919.0
